,street,latitude,longitude,plz
91,"J. J. Balmer- Strasse 6, 8, 10",47.5407483,7.594665699999999,4053
92,J. J. Balmer-Strasse 10,47.540437,7.5944854,4053
93,"Fürstensteinerstrasse 95, 97",47.53698199999999,7.602018999999999,4053
94,Fürstensteinerstrasse,47.5374712,7.599307,4053
95,Falknerstrasse 13,47.556072,7.589173700000001,4001
96,Feldbergstrasse 4,47.5653586,7.587661599999999,4057
98,Am Krayenrain 1,47.5657414,7.576221400000001,4056
101,Pelikanweg 9,47.54964529999999,7.5814273,4054
102,Gempenstrasse 22,47.5447189,7.586922500000001,4053
103,Häsingerstrasse 38,47.5623509,7.5682004,4055
104,Clarastrasse 19,47.5626314,7.5961541,4058
106,St. Alban-Tal 42,47.5539691,7.6026653,4052
108,Im tiefen Boden 23,47.531004,7.591098000000001,4059
110,Gärtnerstrasse 50,47.5765412,7.5916126,4057
111,Holeestrasse 159,47.546482,7.5650632,4054
112,Jacob Burckhardt-Strasse 14,47.5482173,7.6008028,4052
113,Oberwilerstrasse 38,47.5498023,7.5780668,4054
114,Schweizergasse 26,47.5498205,7.577840999999999,4054
115,Klybeckstrasse 69,47.5677744,7.590366,4057
116,"Oetlingerstrasse 51, 53",47.5677299,7.589967199999999,4057
117,Holeestrasse 37,47.5445921,7.572806399999998,4054
119,Rennweg 32,47.5507995,7.606192799999999,4052
120,Falkensteinerstrasse 54,47.53857559999999,7.600802,4053
121,Gotthardstrasse 2,47.5472454,7.5645772,4054
123,Riehenring 32,47.5621388,7.6008789,4058
124,Neuweilerstrasse 38,47.5466284,7.562446599999999,4054
125,Waldenburgerstrasse 21,47.5547252,7.6093671,4052
127,Amselstrasse 35,47.5385391,7.5877196,4059
128,Elsässerstrasse,47.5717775,7.5770722,4056
129,Seltisbergerstrasse 43,47.5285315,7.599403799999999,4059
130,Römergasse 30,47.5584569,7.5999911,4058
131,"Holeestrasse 151, 151A, 151B, 151C, 153, 153A, 153B, 153C",47.5462188,7.565836699999998,4054
133,Burgunderstrasse 13,47.5534995,7.5802396,4051
135,Unterer Batterieweg 163,47.5363907,7.586876900000001,4059
136,Erikastrasse 1,47.57158099999999,7.5910338,4057
137,Eulerstrasse 16,47.5548343,7.5817334,4051
138,Thiersteinerstrasse 167,47.53933749999999,7.5962978,4053
139,Rotbergerstrasse 13,47.5486785,7.5777185,4054
140,Bäumlihofstrasse 98,47.5644278,7.616454000000001,4058
141,"Bruderholzrain 22, 24",47.537694,7.594384499999999,4059
142,Bruderholzstrasse 31,47.54418860000001,7.595240599999999,4053
143,Claragraben 78,47.5623995,7.594616,4058
144,Amerbachstrasse 80,47.5692178,7.5954078,4057
145,Oberalpstrasse 87,47.5505472,7.5636152,4054
146,Amerbachstrasse 45,47.56944319999999,7.5933874,4057
147,Rümmingerstrasse 17,47.5657524,7.620630999999999,4058
148,Bachlettenstrasse 1,47.5503382,7.5811369,4054
149,St. Johanns-Vorstadt 7,47.562592,7.5849299,4056
151,Gundeldingerstrasse 391,47.5387862,7.5981065,4053
152,"Benkenstrasse 10, 12",47.5493243,7.5714766,4054
153,Marschalkenstrasse 27,47.5500407,7.574214899999999,4054
154,Wiesenstrasse 6,47.5770954,7.592508499999998,4057
155,Homburgerstrasse 4,47.5562051,7.612082099999999,4052
156,Bürenfluhstrasse 20,47.5292696,7.5989412,4059
157,Dornacherstrasse 172,47.5420092,7.5923634,4053
158,Binzenstrasse 25,47.5674109,7.6182845,4058
159,Hirzbodenweg 108,47.5480116,7.606104299999999,4052
161,"Chrischonastrasse 39, 39A–D, 41, 41A–D",47.559961,7.602089299999999,4058
162,Wettsteinallee,47.5613169,7.606198699999999,4058
163,Holbeinstrasse 14,47.5544986,7.5841372,4051
167,Altkircherstrasse 30,47.5536256,7.569546399999999,4054
168,"Hüningerstrasse 31, 33",47.5715977,7.5750272,4056
169,Engelgasse 82,47.548624,7.6020029,4052
170,Oberalpstrasse 7,47.5479024,7.564180200000001,4054
171,Baumgartenweg 19,47.5418761,7.5945977,4053
172,Marschalkenstrasse 42,47.54958310000001,7.573270600000001,4054
173,Jacob Burckhardt-Strasse 5,47.5485039,7.601416599999999,4052
175,Engelgasse 79,47.54878069999999,7.6028123,4052
176,Leonhardsstrasse 37,47.5538055,7.5846136,4051
178,Sperrstrasse 82,47.5654647,7.595847399999999,4057
179,Schaffhauserrheinweg 61,47.5572905,7.601589599999999,4058
180,Reinacherstrasse 64,47.5396341,7.6027842,4053
182,Andreas Heusler-Strasse 12,47.54759319999999,7.6030478,4052
183,Fatiostrasse 10,47.5672012,7.579743,4056
185,Birsigstrasse 127,47.55056829999999,7.5767403,4054
186,Im Spitzacker 12,47.52819900000001,7.5992036,4059
187,Grienstrasse 115,47.56006199999999,7.5656743,4055
188,Metzerstrasse 9,47.5640211,7.5782766,4056
189,Rheinschanze 12,47.5663513,7.5830722,4056
192,Rheinländerstrasse 4,47.5638861,7.578324299999999,4056
193,Leimenstrasse 21,47.554365,7.5830873,4051
194,Eichenstrasse 19,47.5560976,7.570616599999999,4054
195,Oetlingerstrasse 18,47.567294,7.5882346,4057
196,"Weiherhofstrasse 34, 34A, 36",47.55066,7.558912800000001,4054
197,Mittlere Strasse 60,47.5625218,7.5773493,4056
198,Bändelgasse 1,47.5796519,7.5927391,4057
199,Eisenbahnweg 10,47.5598869,7.615136000000001,4058
200,Hebelstrasse 133,47.5641673,7.5763237,4056
201,Farnsburgerstrasse 34,47.5551059,7.613420400000001,4052
203,Sperrstrasse 88,47.5655633,7.596153399999999,4057
204,Angensteinerstrasse 26,47.5493994,7.6041426,4052
205,Zürcherstrasse 19,47.5532727,7.606760599999999,4052
207,Feldbergstrasse 42,47.5659668,7.590254499999999,4057
208,Bleichestrasse 19,47.5660603,7.600965200000001,4058
209,Vogesenstrasse 78,47.567386,7.577209,4056
210,"Schönaustrasse 20, 22",47.5676961,7.6001414,4058
211,Niklaus von Flüe-Strasse 24,47.5342618,7.598491399999999,4059
212,Bruderholzallee,47.5329597,7.5948013,4059
213,Luzernerring 89,47.5682772,7.567655499999999,4056
215,Gellertstrasse,47.5467289,7.6155528,4052
216,"Emanuel Büchel-Strasse 2, 4",47.55049150000001,7.613830399999999,4052
217,Münchensteinerstrasse 81,47.53991629999999,7.606716499999999,4052
218,Münchensteinerstrasse 97,47.5395744,7.606808399999999,4052
219,Südquaistrasse,47.5852531,7.597167100000001,4057
221,"Thiersteinerrain 13, 15",47.5383031,7.596534999999999,4053
223,Furkastrasse 66,47.5486245,7.561711099999998,4054
224,Birmannsgasse 24,47.557736,7.5770246,4055
227,Schwarzwaldallee 67,47.5614418,7.610557799999999,4058
228,Therwilerstrasse 19,47.5504148,7.5773112,4054
229,Rufacherstrasse 12,47.5579569,7.5726938,4055
230,Allschwilerstrasse 26,47.5562018,7.573845299999999,4055
231,Gotthelfstrasse 19,47.5524211,7.5688539,4054
234,Freie Strasse 53,47.55610160000001,7.590471399999999,4001
235,Oberwilerstrasse 64,47.5487797,7.5770855,4054
236,Unterer Batterieweg 81,47.5392954,7.587097499999999,4059
237,Wattstrasse 14,47.5699484,7.577933300000001,4056
238,"Wasgenring 90, 92, 94",47.5603767,7.564196199999999,4055
239,Hammerstrasse,47.5648381,7.595553,
240,Altkircherstrasse 20,47.5535268,7.570004,4054
243,Neudorfstrasse,47.57399849999999,7.566386000000001,4056
244,St. Galler-Ring 204,47.5512442,7.567721799999999,4054
245,St. Galler-Ring 198,47.5515051,7.567629399999999,4054
247,"Dufourstrasse 5, 7",47.5546106,7.594912099999999,4052
248,Spalenberg 10,47.5573917,7.586456900000001,4051
249,Furkastrasse 50,47.5482017,7.561843,4054
250,"Hörnliallee 1, 3, 5, 7, 9",47.562433,7.634386999999998,4125
251,St. Johanns-Ring 40,47.5647232,7.577773499999999,4056
252,Schöllenenstrasse 5,47.5506628,7.5647712,4054
253,"Glaserbergstrasse 19, 21, 23",47.56699,7.5697132,4056
254,"Glaserbergstrasse 25, 27, 29",47.5666577,7.5692606,4056
255,Türkheimerstrasse 42,47.55897179999999,7.573905399999999,4055
256,Rastatterstrasse 43,47.579214,7.590146399999999,4057
257,"Holeestrasse 97, 99, 101, 103, 105, 107",47.5451091,7.5689822,4054
261,Unterer Rheinweg 98,47.5667625,7.586974499999999,4057
262,Schöllenenstrasse 25,47.5511126,7.564666,4054
263,Güterstrasse 81,47.5465864,7.585224699999999,4053
264,Bruderholzstrasse 20,47.5437526,7.5945833,4053
265,Mühlenberg 7,47.55478799999999,7.597992199999999,4052
267,"Dornacherstrasse 136, 138, 140, 142",47.5427072,7.590560000000001,4053
268,Friedrich Oser-Strasse 22,47.5314561,7.5844862,4059
270,Erlenmattstrasse,47.5702346,7.6017324,4058
272,"Arlesheimerstrasse 45, 47, 49",47.53861930000001,7.6017318,4053
273,Gotthardstrasse 42,47.54850589999999,7.563278299999999,4054
274,Fürstensteinerstrasse 63,47.53748,7.5997253,4053
277,Bundesstrasse 5,47.5525557,7.576984599999999,4054
278,Kandererstrasse 19,47.5656883,7.5900544,4057
279,Sierenzerstrasse 57,47.5590407,7.568670699999999,4055
280,Herrengrabenweg 25,47.555256,7.5722365,4054
281,Weiherhofstrasse 132,47.5477651,7.557883400000001,4054
282,"Schönmattstrasse 15, 17, 19, 21",47.5450382,7.5761363,4054
283,Schönmattstrasse,47.5447701,7.575919899999999,4054
284,Thiersteinerallee,47.541435,7.597721600000001,4053
287,Clarahofweg 20,47.5616653,7.5969595,4058
288,Farnsburgerstrasse 28,47.555601,7.613143,4052
289,Weiherhofstrasse 66,47.5494193,7.558471599999999,4054
291,Im langen Loh 120,47.5512336,7.560906699999999,4054
292,Oetlingerstrasse 190,47.5679254,7.5967893,4057
293,Petersgasse 32,47.5606839,7.586054099999999,4051
294,Elsässerstrasse 17,47.5676109,7.580681099999999,4056
295,Byfangweg 47,47.5511486,7.581459499999999,4051
297,Brantgasse 4,47.5641486,7.5975794,4057
299,Münchensteinerstrasse,47.5414645,7.603912499999999,
302,Clarastrasse 21,47.562674,7.5962864,4058
303,St. Alban-Rheinweg 70,47.5547088,7.601993500000001,4052
304,St. Galler-Ring 176,47.5523803,7.567359499999999,4054
307,Spalenring 132,47.5555165,7.5753847,4055
308,Herrengrabenweg 50,47.554604,7.571197399999999,4054
309,Weiherweg 86,47.5533109,7.573018399999999,4054
310,Strassburgerallee 75,47.5620792,7.569940399999999,4055
311,Dornacherstrasse 152,47.5423117,7.5914758,4053
312,Zürcherstrasse 105,47.55491070000001,7.6116129,4052
313,Vogesenstrasse 49,47.5661719,7.5772192,4056
315,Röschenzerstrasse 3,47.5413848,7.588206400000001,4053
316,Rümmingerstrasse 52,47.5649245,7.6209205,4058
319,Oberalpstrasse 69,47.5500433,7.5638133,4054
320,Jungstrasse 8,47.5678415,7.579867999999998,4056
321,Thiersteinerrain 170,47.53449699999999,7.594041299999999,4059
322,Steinengraben 42,47.5531025,7.5857941,4051
323,Niklaus von Flüe-Strasse 35,47.5352685,7.598919399999999,4059
324,Kluserstrasse 16,47.5498501,7.573427,4054
325,Käferholzstrasse 129,47.5651597,7.620057600000001,4058
326,Florastrasse 34,47.5643898,7.5890467,4057
327,"Andreasplatz 7, 8, 12, 14",47.5580842,7.5860156,4051
328,"Andreasplatz 12, 14",47.5582376,7.5860474,4051
329,"Andreasplatz 7, 8",47.5580842,7.5860156,4051
330,Paracelsusstrasse 15,47.5642691,7.6143806,4058
331,Lerchenstrasse 61,47.5379961,7.5903345,4059
333,Gotthardstrasse 98,47.5500988,7.562338899999999,4054
334,Pfeffingerstrasse 16,47.545027,7.592068,4053
335,Grellingerstrasse 27,47.5502858,7.606975,4052
336,Liestalerstrasse 29,47.5550048,7.614881500000001,4052
337,Paradieshofstrasse 87,47.5489326,7.5595598,4054
338,Oetlingerstrasse 7,47.5674455,7.5873219,4057
340,"Grellingerstrasse 11A, 11B",47.5513099,7.607788599999999,4052
341,Hagentalerstrasse 10,47.5614397,7.572363200000001,4055
342,Schützengraben 33,47.5562656,7.5806877,4051
343,Käferholzstrasse 116,47.5651114,7.619571000000001,4058
344,Auf dem Wolf 9,47.5403919,7.613518300000001,4052
345,Dornacherstrasse 397,47.5379974,7.606364500000001,4053
346,"Dornacherstrasse 398, 400",47.5376315,7.606965499999999,4053
347,Leimgrubenweg 29,47.5364738,7.605218199999999,4053
349,Walkeweg,47.5391431,7.6130687,
350,Rümelinsplatz 13,47.5566981,7.5872787,4001
351,Hagenbachstrasse 18,47.547507,7.600417299999999,4052
352,Hagenbachstrasse 20,47.5474529,7.600523399999999,4052
353,"Viaduktstrasse 8, 10, 12, 14",47.5489496,7.587584499999999,4051
354,Brombacherstrasse 7,47.57056980000001,7.595817299999998,4057
355,Schönaustrasse 50,47.5681728,7.602717699999999,4058
356,Gotthardstrasse 110,47.55063209999999,7.562024299999999,4054
357,Benkenstrasse 15,47.5492964,7.572188199999999,4054
361,Rheingasse 28,47.5599026,7.5920842,4058
362,Feierabendstrasse 23,47.5518753,7.581831800000001,4051
363,Leimenstrasse 56,47.5529194,7.581130499999999,4051
364,Thiersteinerallee 91,47.5394446,7.596767000000001,4053
365,Gempenstrasse 9,47.54503390000001,7.5876245,4053
367,Dittingerstrasse 45,47.5402297,7.5879634,4053
368,Gotthardstrasse 105,47.5504323,7.561688699999999,4054
369,Austrasse 116,47.5554338,7.577258199999998,4051
370,Sennheimerstrasse 20,47.5537656,7.571285400000001,4054
371,Solothurnerstrasse 65,47.5428179,7.5894448,4053
372,Bartenheimerstrasse 3,47.5603816,7.571088,4055
373,Aescherstrasse 14,47.5489864,7.5739202,4054
374,Wettsteinallee 41,47.5604811,7.600725499999999,4058
376,Flughafenstrasse 30,47.5677078,7.571190100000001,4056
378,Rührbergerstrasse 9,47.5601847,7.602860700000001,4058
380,"Chrischonastrasse 39, 39 A, 39 B, 39 C, 39  D, 41, 41 A, 41 B, 41 C, 41 D",47.56028430000001,7.602449099999999,4058
381,St. Johanns-Platz 24,47.5668514,7.580583,4056
382,Farnsburgerstrasse 6,47.5563571,7.6127071,4052
383,Bruderholzallee 34,47.53422219999999,7.5870384,4059
384,Oetlingerstrasse 78,47.5676201,7.591468499999999,4057
385,Spalenvorstadt 3,47.5569815,7.5835992,4051
388,Dufourstrasse 9,47.5540888,7.595043400000001,4052
389,Dufourstrasse 11,47.5540208,7.595206500000001,4052
390,General Guisan-Strasse 143,47.54874849999999,7.562297000000001,4054
391,Hebelstrasse 114,47.5636462,7.5773264,4056
392,St. Alban-Ring 202,47.5486364,7.609387399999999,4052
393,Kleinhüningerstrasse 115,47.5779471,7.589716999999999,4057
394,Gundeldingerrain 109,47.53465749999999,7.591838999999999,4059
395,Theaterstrasse 20,47.5527615,7.5895882,4051
396,Türkheimerstrasse 62,47.55963819999999,7.5732029,4055
398,Schorenweg 9,47.5700088,7.609661000000001,4058
399,"Frobenstrasse 60, 60A",47.5438014,7.58482,4053
400,"Burgfelderstrasse 205, 211",47.56693300000001,7.5633718,4055
401,Karpfenweg 11,47.5510319,7.619172600000001,4052
405,"In den Klostermatten 10, 12",47.5515805,7.6167598,4052
406,Passwangstrasse 15,47.5368752,7.594674199999999,4059
407,Matthäusstrasse 22,47.5669895,7.5922109,4057
409,Erlenstrasse 30,47.5681923,7.5999098,4058
410,Rheingasse 11,47.5605686,7.591793799999999,4058
411,Wallstrasse 16,47.5506269,7.589252799999999,4051
412,Zur Gempenfluh 56,47.5294193,7.601239000000001,4059
413,Furkastrasse 25,47.5473653,7.5617746,4054
414,Birsigstrasse 125,47.5505232,7.5768863,4054
415,"Lindenhofstrasse 30, 32, 34",47.5466946,7.5960564,4052
416,Göschenenstrasse 70,47.5471519,7.559449499999999,4054
417,Hegenheimerstrasse 30,47.5605723,7.572533099999999,4055
418,Münchensteinerstrasse 220,47.53840659999999,7.606656399999999,4053
419,Eulerstrasse 22,47.5550776,7.581348800000001,4051
420,Weiherhofstrasse 135,47.546806,7.5579908,4054
422,Bedrettostrasse 6,47.526135,7.590581299999999,4059
423,"Mathilde Paravicini-Strasse 5, 7, 9, 11",47.5485812,7.603993999999999,4052
424,Oberalpstrasse 82,47.5509336,7.5638685,4054
425,Hegenheimerstrasse 71,47.5607294,7.570588099999999,4055
426,Im Heimatland 84,47.5650992,7.616684500000001,4058
427,St. Alban-Kirchrain,47.554064,7.6018464,4052
429,"Julia Gauss-Strasse 15, 17",47.56722,7.5650229,4056
430,"Hagentalerstrasse 41, 43, 45",47.5618713,7.5708168,4055
433,Erstfeldstrasse 16,47.548595,7.564128699999999,4054
435,Glaserbergstrasse 80,47.5655988,7.5671984,4056
436,Lerchenstrasse 98,47.53621,7.5875006,4059
437,Belchenstrasse 5,47.55415989999999,7.5741191,4054
438,Belchenstrasse 7,47.55408790000001,7.5741455,4054
439,Hardstrasse 60,47.5499555,7.605193799999999,4052
440,Binzenstrasse 44,47.5676161,7.619374899999999,4058
441,Bartenheimerstrasse 37,47.5594857,7.570055099999998,4055
442,Ryffstrasse 16,47.5686713,7.578533800000001,4056
444,Delsbergerallee 4,47.54232620000001,7.6006938,4053
445,Speiserstrasse 106,47.5465113,7.6111075,4052
446,Schauenburgerstrasse 39,47.5544899,7.6103627,4052
447,Schwarzwaldallee 267,47.5694349,7.604432399999999,4058
449,Güterstrasse 233,47.5424205,7.596386400000001,4053
451,Turnerstrasse 18,47.561151,7.6000335,4058
452,St. Alban-Vorstadt 82B,47.5533276,7.5991994,4052
453,Gellertstrasse 18,47.5518505,7.6071127,4052
454,St. Jakobs-Strasse 155,47.5455245,7.6031621,4052
455,Oberwilerstrasse 22,47.5506828,7.5788956,4054
456,Reichensteinerstrasse 43,47.5436597,7.58372,4053
457,St. Alban-Rheinweg 202,47.5562039,7.611725600000001,4052
459,Leonhardsstrasse 51,47.5539,7.583551699999998,4051
460,Haltingerstrasse 17,47.5657028,7.5926722,4057
461,Birsigstrasse 18,47.5508651,7.5844294,4054
462,Flughafenstrasse 47,47.5679968,7.5701277,4056
463,Schaffhauserrheinweg 9,47.55725839999999,7.598839199999999,4058
466,Riehenstrasse 250,47.56742930000001,7.6120655,4058
467,Niklaus von Flüe-Strasse 19,47.5345748,7.5982397,4059
468,Schönaustrasse 46,47.5680282,7.6021672,4058
469,Burgfelderstrasse 160,47.5659986,7.566036999999999,4055
470,Spiegelgasse 5,47.560044,7.5871153,4051
471,Fischmarkt 11,47.5592292,7.5867875,4051
472,Spiegelgasse 15,47.5597652,7.587087899999998,4051
473,Spiegelgasse 11,47.5598552,7.5870749,4051
474,Innere Margarethenstrasse 6,47.5504032,7.586690000000001,4051
475,Flachsländerstrasse 2,47.5687136,7.5895637,4057
476,"Missionsstrasse 34, 36",47.5601729,7.5774029,4055
477,Markircherstrasse 50,47.5655383,7.5623353,4055
478,Markircherstrasse 52,47.5653973,7.5622015,4055
479,Markircherstrasse 56,47.5651637,7.561961800000001,4055
480,Markircherstrasse  58,47.5650559,7.561841899999999,4055
481,Wattstrasse,47.5697091,7.578029399999999,4056
482,Wiesendamm,47.58108,7.59237,4057
484,Isteinerstrasse,47.5655688,7.5997142,4058
485,Claragraben,47.5626238,7.594120500000001,
486,Hardstrasse,47.5502479,7.6049495,4052
487,Pfeffingerstrasse,47.5440237,7.591430099999998,4053
488,Bruderholzstrasse,47.5427031,7.594012299999999,4053
489,Zwingerstrasse,47.5440153,7.593087299999999,4053
490,Birsigstrasse,47.54982,7.58006,
491,Schützenmattstrasse,47.5554386,7.580409899999998,4051
492,Tessinstrasse,47.5511975,7.563582599999999,4054
493,Schützengraben 35,47.5563646,7.580688,4051
494,Spalentorweg,47.5559471,7.5794568,4051
495,Spalenvorstadt 19,47.5573398,7.582403500000001,4051
496,Hammerstrasse 80,47.5636744,7.5963072,4057
497,Markircherstrasse 3,47.5664837,7.5639182,4055
498,Hegenheimerstrasse 52,47.5608878,7.571209399999999,4055
499,Bärschwilerstrasse 12,47.5419738,7.5952736,4053
500,"Güterstrasse 173, 175, 177, 179",47.5439209,7.591971899999999,4053
501,"Grosspeterstrasse 9, 11",47.5453667,7.6002381,4052
502,Jacob  Burckhardt-Strasse 67,47.5460499,7.6005059,4052
503,Murbacherstrasse 52,47.5688662,7.5759115,4056
504,"Davidsbodenstrasse 62, 64",47.5669653,7.5755469,4056
505,Steinengrabe,47.554046,7.5856935,4051
506,Riehenstrasse 280,47.5681291,7.6132372,4058
507,Baumgartenweg 6,47.5423526,7.5945176,4053
508,Schweizergasse 7,47.549062,7.579088699999999,4054
509,Neuweilerstrasse 112,47.5461833,7.5567906,4054
510,Hirzbodenweg 5,47.5512182,7.608970599999999,4052
511,Hirzbodenweg,47.5495455,7.607944499999999,4052
512,Holeestrasse 8,47.544581,7.574586300000001,4054
514,Sängergasse 5,47.5559072,7.5719712,4054
515,Unterer Rheinweg 36,47.5637205,7.5885872,4057
516,"Bernoullistrasse 26, 28",47.5601954,7.5810569,4056
517,"Nauenstrasse 63, 63 A",47.5469082,7.5944561,4052
520,Bachlettenstrasse 13,47.5499702,7.580564700000001,4054
521,Birsigstrasse 82,47.5498535,7.5803784,4054
522,Strassburgerallee 15,47.5639979,7.572189599999999,4055
523,"St. Alban-Anlage 65, 67",47.553071,7.6026262,4052
524,Vogesenstrasse 139,47.5695328,7.574103000000001,4056
525,Seltisbergerstrasse 5,47.5296178,7.6008146,4059
526,Innere Margarethenstrasse 15,47.5498998,7.586856399999999,4051
527,Hardstrasse 65,47.5506481,7.605142799999999,4052
528,Holbeinstrasse 20,47.5540399,7.5841625,4051
529,"Vogesenstrasse 68, 70, 72",47.5670709,7.5775537,4056
530,Florastrasse 35,47.5640954,7.5890435,4057
531,Muespacherstrasse 64,47.5620272,7.566866099999999,4055
533,Im langen Loh 213,47.5491743,7.5605832,4054
535,Grimselstrasse 2,47.5462486,7.5623692,4054
536,Freie Strasse 23,47.5572642,7.589161199999999,4001
537,Oetlingerstrasse 37,47.5676232,7.5890765,4057
538,Erlenstrasse 78,47.569311,7.6036956,4058
539,Kleinriehenstrasse 88,47.5681605,7.6162406,4058
540,Steinbühlallee 183–189,47.547049,7.5571427,4054
541,Rosentalstrasse 27,47.5651299,7.6038592,4058
542,Friedensgasse 13,47.5630577,7.5791777,4056
543,Sperrstrasse 80,47.56543790000001,7.595701200000001,4057
544,"Giessliweg 60, 62, 64, 66",47.5799703,7.590001900000001,4057
545,Chrischonastrasse 47,47.5598074,7.6025938,4058
546,"Chrischonastrasse 39, 39A, 39B, 39C, 39D",47.559961,7.602089299999999,4058
548,Kleinhüningerstrasse 160,47.5790397,7.590768100000001,4057
549,Falkensteinerstrasse 71,47.5380003,7.6008846,4053
550,Rebgasse 53,47.5592136,7.5965095,4058
